Detailed Statistics Departures  
Origin Airport: Richmond, VA: Richmond International (RIC)
Airline: Southwest Airlines Co. (WN)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"WN","02/25/2022","2352","N7836A","MDW","18:00","18:07","130","123","7","18:17","10","0","0","0","0","0"
"WN","02/26/2022","3027","N711HK","TPA","13:15","13:10","135","116","-5","13:18","8","0","0","0","0","0"
"WN","02/26/2022","3060","N8551Q","ATL","16:05","16:12","110","114","7","16:39","27","0","0","0","0","0"
"WN","02/26/2022","3389","N8517F","ATL","06:20","06:22","120","92","2","06:31","9","0","0","0","0","0"
"WN","02/26/2022","3672","N8808Q","MDW","17:15","17:06","140","130","-9","17:17","11","0","0","0","0","0"
"WN","02/27/2022","0125","N8631A","ATL","05:55","05:49","120","107","-6","05:59","10","0","0","0","0","0"
"WN","02/27/2022","1623","N245WN","DEN","12:50","12:58","265","232","8","13:06","8","0","0","0","0","0"
"WN","02/27/2022","2147","N8683D","ATL","16:55","17:03","110","103","8","17:15","12","0","0","0","0","0"
"WN","02/27/2022","2352","N462WN","MDW","18:00","17:57","130","120","-3","18:09","12","0","0","0","0","0"
"WN","02/28/2022","0125","N8690A","ATL","05:55","05:53","120","97","-2","06:11","18","0","0","0","0","0"
"WN","02/28/2022","1623","N944WN","DEN","12:50","12:48","265","246","-2","13:03","15","0","0","0","0","0"
"WN","02/28/2022","2147","N8663A","ATL","16:55","16:49","110","94","-6","17:03","14","0","0","0","0","0"
"WN","02/28/2022","2352","N436WN","MDW","18:00","18:21","130","114","21","18:30","9","0","0","0","0","0"
"WN","03/01/2022","0125","N8604K","ATL","05:55","05:55","120","97","0","06:15","20","0","0","0","0","0"
"WN","03/01/2022","1623","N7864B","DEN","12:50","12:51","265","250","1","13:18","27","0","0","0","0","0"
"WN","03/01/2022","2147","N8631A","ATL","16:55","16:55","110","97","0","17:10","15","0","0","0","0","0"
"WN","03/01/2022","2352","N7849A","MDW","18:00","17:52","130","122","-8","18:01","9","0","0","0","0","0"
"WN","03/02/2022","0125","N969WN","ATL","05:55","07:38","120","90","103","07:47","9","73","0","0","0","0"
"WN","03/02/2022","1623","N7713A","DEN","12:50","12:50","265","233","0","13:00","10","0","0","0","0","0"
"WN","03/02/2022","2147","N8675A","ATL","16:55","16:55","110","93","0","17:04","9","0","0","0","0","0"
"WN","03/02/2022","2352","N933WN","MDW","18:00","17:52","130","125","-8","18:00","8","0","0","0","0","0"
"WN","03/03/2022","0125","N8611F","ATL","05:55","05:49","120","95","-6","06:00","11","0","0","0","0","0"
"WN","03/03/2022","1623","N7843A","DEN","12:50","12:56","265","234","6","13:04","8","0","0","0","0","0"
"WN","03/03/2022","2147","N8710M","ATL","16:55","16:58","110","95","3","17:08","10","0","0","0","0","0"
"WN","03/03/2022","2352","N290WN","MDW","18:00","17:55","130","135","-5","18:06","11","0","0","0","0","0"
"WN","03/04/2022","0125","N8553W","ATL","05:55","05:56","120","92","1","06:03","7","0","0","0","0","0"
"WN","03/04/2022","1623","N208WN","DEN","12:50","12:47","265","236","-3","13:02","15","0","0","0","0","0"
"WN","03/04/2022","2147","N8574Z","ATL","16:55","17:00","110","94","5","17:12","12","0","0","0","0","0"
"WN","03/04/2022","2352","N7864B","MDW","18:00","17:54","130","112","-6","18:02","8","0","0","0","0","0"
"WN","03/05/2022","3027","N959WN","TPA","13:15","13:08","135","115","-7","13:18","10","0","0","0","0","0"
"WN","03/05/2022","3060","N8614M","ATL","16:05","16:23","110","98","18","16:36","13","0","0","0","0","0"
"WN","03/05/2022","3389","N8514F","ATL","06:20","06:34","120","103","14","06:46","12","0","0","0","0","0"
"WN","03/05/2022","3672","N8646B","MDW","17:15","17:11","140","110","-4","17:22","11","0","0","0","0","0"
"WN","03/06/2022","0125","N8667D","ATL","05:55","05:51","120","89","-4","06:00","9","0","0","0","0","0"
"WN","03/06/2022","1623","N486WN","DEN","12:50","12:49","265","259","-1","12:58","9","0","0","0","0","0"
"WN","03/06/2022","2147","N8580Z","ATL","16:55","17:47","110","91","52","18:02","15","1","0","0","0","32"
"WN","03/06/2022","2352","N915WN","MDW","18:00","18:00","130","132","0","18:12","12","0","0","0","0","0"
"WN","03/07/2022","0125","N8530W","ATL","05:55","06:12","120","92","17","06:25","13","0","0","0","0","0"
"WN","03/07/2022","1623","N965WN","DEN","12:50","12:54","265","239","4","13:03","9","0","0","0","0","0"
"WN","03/07/2022","2147","N8564Z","ATL","16:55","16:53","110","110","-2","17:16","23","0","0","0","0","0"
"WN","03/07/2022","2352","N8742M","MDW","18:00","19:16","130","123","76","19:26","10","0","0","0","0","69"
"WN","03/08/2022","0125","N8657B","ATL","05:55","05:53","120","97","-2","06:07","14","0","0","0","0","0"
"WN","03/08/2022","1623","N7850B","DEN","12:50","12:53","265","237","3","13:02","9","0","0","0","0","0"
"WN","03/08/2022","2147","N8611F","ATL","16:55","16:54","110","111","-1","17:07","13","0","0","0","0","0"
"WN","03/08/2022","2352","N725SW","MDW","18:00","17:50","130","127","-10","18:08","18","0","0","0","0","0"
"WN","03/09/2022","0125","N8577Z","ATL","05:55","05:54","120","116","-1","06:08","14","0","0","0","0","0"
"WN","03/09/2022","1623","N7863A","DEN","12:50","12:44","265","264","-6","12:57","13","0","0","0","0","0"
"WN","03/09/2022","2147","N8528Q","ATL","16:55","17:25","110","103","30","17:41","16","0","0","0","0","23"
"WN","03/09/2022","2352","N7888A","MDW","18:00","17:50","130","118","-10","18:01","11","0","0","0","0","0"
"WN","03/10/2022","0861","N487WN","ATL","05:40","05:47","110","115","7","06:06","19","0","0","0","0","0"
"WN","03/10/2022","1274","N562WN","DEN","12:30","12:51","250","285","21","13:04","13","1","0","35","0","20"
"WN","03/10/2022","1719","N8561Z","ATL","17:45","17:42","105","104","-3","17:55","13","0","0","0","0","0"
"WN","03/10/2022","1745","N281WN","MDW","18:40","18:44","125","126","4","19:01","17","0","0","0","0","0"
"WN","03/11/2022","0861","N716SW","ATL","05:40","05:42","110","114","2","06:02","20","0","0","0","0","0"
"WN","03/11/2022","1274","N466WN","DEN","12:30","13:27","250","245","57","13:40","13","0","0","0","0","52"
"WN","03/11/2022","1719","N8639B","ATL","17:45","18:29","105","117","44","18:46","17","0","0","12","0","44"
"WN","03/11/2022","1745","N442WN","MDW","18:40","19:11","125","142","31","19:43","32","0","0","17","0","31"
"WN","03/12/2022","2505","N8688J","ATL","14:25","20:53","100","95","388","21:08","15","211","0","0","0","172"
"WN","03/12/2022","2784","N755SA","TPA","12:45","13:26","130","160","41","13:54","28","0","39","30","0","2"
"WN","03/12/2022","3606","N234WN","ATL","05:40","05:36","120","117","-4","05:45","9","0","0","0","0","0"
"WN","03/12/2022","3918","N497WN","MDW","17:45","20:16","130","156","151","20:31","15","17","0","26","0","134"
"WN","03/13/2022","0861","N720WN","ATL","05:40","05:55","110","97","15","06:08","13","0","0","0","0","0"
"WN","03/13/2022","1274","N731SA","DEN","12:30","13:41","250","234","71","13:50","9","20","0","0","0","35"
"WN","03/13/2022","1719","N7869A","ATL","17:45","00:00","105","0","0","00:00","0","0","0","0","0","0"
"WN","03/13/2022","1745","N912WN","MDW","18:40","00:00","125","0","0","00:00","0","0","0","0","0","0"
"WN","03/14/2022","0861","N567WN","ATL","05:40","00:00","110","0","0","00:00","0","0","0","0","0","0"
"WN","03/14/2022","1274","N429WN","DEN","12:30","12:29","250","223","-1","12:41","12","0","0","0","0","0"
"WN","03/14/2022","1719","N8689C","ATL","17:45","17:45","105","102","0","17:58","13","0","0","0","0","0"
"WN","03/14/2022","1745","N7737E","MDW","18:40","18:37","125","113","-3","18:48","11","0","0","0","0","0"
"WN","03/15/2022","1274","N241WN","DEN","12:30","13:47","250","230","77","13:58","11","0","0","0","0","57"
"WN","03/15/2022","1719","N8661A","ATL","17:45","17:48","105","114","3","18:06","18","0","0","0","0","0"
"WN","03/15/2022","1745","N7861J","MDW","18:40","18:33","125","115","-7","18:42","9","0","0","0","0","0"
"WN","03/15/2022","3618","N207WN","ATL","05:40","05:36","110","96","-4","05:49","13","0","0","0","0","0"
"WN","03/16/2022","1274","N470WN","DEN","12:30","12:28","250","222","-2","12:39","11","0","0","0","0","0"
"WN","03/16/2022","1719","N8671D","ATL","17:45","18:14","105","138","29","19:05","51","0","0","62","0","0"
"WN","03/16/2022","1745","N7740A","MDW","18:40","18:52","125","104","12","19:00","8","0","0","0","0","0"
"WN","03/16/2022","3618","N223WN","ATL","05:40","05:36","110","98","-4","05:47","11","0","0","0","0","0"
"WN","03/17/2022","0861","N785SW","ATL","05:40","05:36","110","95","-4","05:49","13","0","0","0","0","0"
"WN","03/17/2022","1274","N792SW","DEN","12:30","12:28","250","243","-2","12:42","14","0","0","0","0","0"
"WN","03/17/2022","1719","N8722L","ATL","17:45","18:05","105","93","20","18:19","14","0","0","0","0","0"
"WN","03/17/2022","1745","N447WN","MDW","18:40","18:54","125","119","14","19:12","18","0","0","0","0","0"
"WN","03/18/2022","0861","N480WN","ATL","05:40","05:39","110","95","-1","05:51","12","0","0","0","0","0"
"WN","03/18/2022","1274","N956WN","DEN","12:30","12:30","250","220","0","12:42","12","0","0","0","0","0"
"WN","03/18/2022","1719","N8617E","ATL","17:45","17:41","105","108","-4","17:52","11","0","0","0","0","0"
"WN","03/18/2022","1745","N751SW","MDW","18:40","19:09","125","104","29","19:18","9","0","0","0","0","0"
"WN","03/19/2022","2505","N8502Z","ATL","14:25","15:53","100","96","88","16:02","9","7","0","0","0","77"
"WN","03/19/2022","2784","N286WN","TPA","12:45","13:16","130","138","31","13:31","15","0","0","39","0","0"
"WN","03/19/2022","3606","N483WN","ATL","05:40","05:45","120","97","5","05:54","9","0","0","0","0","0"
"WN","03/19/2022","3918","N7873A","MDW","17:45","17:54","130","110","9","18:03","9","0","0","0","0","0"
"WN","03/20/2022","0861","N290WN","ATL","05:40","05:37","110","98","-3","05:50","13","0","0","0","0","0"
"WN","03/20/2022","1274","N919WN","DEN","12:30","12:36","250","229","6","12:45","9","0","0","0","0","0"
"WN","03/20/2022","1719","N8686A","ATL","17:45","18:05","105","92","20","18:16","11","0","0","0","0","0"
"WN","03/20/2022","1745","N781WN","MDW","18:40","19:04","125","114","24","19:17","13","0","0","0","0","0"
"WN","03/21/2022","0861","N785SW","ATL","05:40","05:38","110","93","-2","05:52","14","0","0","0","0","0"
"WN","03/21/2022","1274","N774SW","DEN","12:30","13:05","250","243","35","13:14","9","8","0","0","0","20"
"WN","03/21/2022","1719","N8542Z","ATL","17:45","17:59","105","101","14","18:17","18","0","0","0","0","0"
"WN","03/21/2022","1745","N783SW","MDW","18:40","18:39","125","115","-1","18:45","6","0","0","0","0","0"
"WN","03/22/2022","1274","N770SA","DEN","12:30","12:30","250","237","0","12:52","22","0","0","0","0","0"
"WN","03/22/2022","1719","N8617E","ATL","17:45","17:51","105","102","6","18:06","15","0","0","0","0","0"
"WN","03/22/2022","1745","N228WN","MDW","18:40","18:36","125","116","-4","18:45","9","0","0","0","0","0"
"WN","03/22/2022","3618","N221WN","ATL","05:40","05:36","110","93","-4","05:45","9","0","0","0","0","0"
"WN","03/23/2022","1274","N227WN","DEN","12:30","13:13","250","217","43","13:27","14","0","0","0","0","0"
"WN","03/23/2022","1719","N8812Q","ATL","17:45","18:12","105","97","27","18:23","11","1","0","0","0","18"
"WN","03/23/2022","1745","N417WN","MDW","18:40","19:30","125","140","50","19:40","10","6","0","15","0","44"
"WN","03/23/2022","3618","N289CT","ATL","05:40","05:36","110","101","-4","05:47","11","0","0","0","0","0"
"WN","03/24/2022","0861","N483WN","ATL","05:40","05:36","110","101","-4","05:46","10","0","0","0","0","0"
"WN","03/24/2022","1274","N428WN","DEN","12:30","12:28","250","227","-2","12:40","12","0","0","0","0","0"
"WN","03/24/2022","1719","N8613K","ATL","17:45","18:12","105","110","27","18:28","16","3","0","5","0","24"
"WN","03/24/2022","1745","N282WN","MDW","18:40","19:15","125","124","35","19:24","9","2","0","0","0","32"
"WN","03/25/2022","0861","N299WN","ATL","05:40","05:40","110","94","0","05:50","10","0","0","0","0","0"
"WN","03/25/2022","1274","N7739A","DEN","12:30","12:21","250","220","-9","12:33","12","0","0","0","0","0"
"WN","03/25/2022","1719","N8512U","ATL","17:45","17:39","105","91","-6","17:52","13","0","0","0","0","0"
"WN","03/25/2022","1745","N7828A","MDW","18:40","18:38","125","107","-2","18:47","9","0","0","0","0","0"
"WN","03/26/2022","2505","N8689C","ATL","14:25","14:20","100","93","-5","14:32","12","0","0","0","0","0"
"WN","03/26/2022","2784","N207WN","TPA","12:45","12:30","130","151","-15","12:54","24","0","0","0","0","0"
"WN","03/26/2022","3606","N261WN","ATL","05:40","05:39","120","108","-1","06:04","25","0","0","0","0","0"
"WN","03/26/2022","3918","N446WN","MDW","17:45","18:18","130","109","33","18:28","10","0","0","0","0","0"
"WN","03/27/2022","0861","N724SW","ATL","05:40","05:34","110","98","-6","05:46","12","0","0","0","0","0"
"WN","03/27/2022","1274","N7735A","DEN","12:30","12:26","250","232","-4","12:36","10","0","0","0","0","0"
"WN","03/27/2022","1719","N8540V","ATL","17:45","17:53","105","93","8","18:09","16","0","0","0","0","0"
"WN","03/27/2022","1745","N777QC","MDW","18:40","18:39","125","121","-1","18:52","13","0","0","0","0","0"
"WN","03/28/2022","0861","N7858A","ATL","05:40","05:38","110","94","-2","05:50","12","0","0","0","0","0"
"WN","03/28/2022","1274","N919WN","DEN","12:30","12:29","250","241","-1","12:41","12","0","0","0","0","0"
"WN","03/28/2022","1719","N8727M","ATL","17:45","17:41","105","97","-4","17:53","12","0","0","0","0","0"
"WN","03/28/2022","1745","N499WN","MDW","18:40","19:02","125","120","22","19:13","11","16","0","0","0","1"
"WN","03/29/2022","1274","N211WN","DEN","12:30","12:25","250","239","-5","12:38","13","0","0","0","0","0"
"WN","03/29/2022","1719","N8518R","ATL","17:45","17:47","105","95","2","18:00","13","0","0","0","0","0"
"WN","03/29/2022","1745","N917WN","MDW","18:40","18:38","125","119","-2","18:49","11","0","0","0","0","0"
"WN","03/29/2022","3618","N268WN","ATL","05:40","05:35","110","91","-5","05:45","10","0","0","0","0","0"
"WN","03/30/2022","1274","N448WN","DEN","12:30","12:24","250","224","-6","12:35","11","0","0","0","0","0"
"WN","03/30/2022","1719","N8632A","ATL","17:45","18:41","105","100","56","18:54","13","24","0","0","0","27"
"WN","03/30/2022","1745","N919WN","MDW","18:40","19:20","125","113","40","19:31","11","0","0","0","0","28"
"WN","03/30/2022","3618","N260WN","ATL","05:40","05:37","110","94","-3","05:47","10","0","0","0","0","0"
"WN","03/31/2022","0861","N211WN","ATL","05:40","05:40","110","96","0","05:50","10","0","0","0","0","0"
"WN","03/31/2022","1274","N245WN","DEN","12:30","12:26","250","210","-4","12:33","7","0","0","0","0","0"
"WN","03/31/2022","1719","N8818Q","ATL","17:45","17:46","105","106","1","17:59","13","0","0","0","0","0"
"WN","03/31/2022","1745","N273WN","MDW","18:40","19:32","125","111","52","19:44","12","4","0","0","0","34"
"WN","04/01/2022","0861","N903WN","ATL","05:40","05:39","110","103","-1","05:55","16","0","0","0","0","0"
"WN","04/01/2022","1274","N479WN","DEN","12:30","12:29","250","223","-1","12:44","15","0","0","0","0","0"
"WN","04/01/2022","1719","N8815L","ATL","17:45","17:42","105","97","-3","17:53","11","0","0","0","0","0"
"WN","04/01/2022","1745","N239WN","MDW","18:40","19:05","125","113","25","19:16","11","0","0","0","0","0"
"WN","04/02/2022","2505","N8818Q","ATL","14:25","00:00","100","0","0","00:00","0","0","0","0","0","0"
"WN","04/02/2022","2784","N200WN","TPA","12:45","00:00","130","0","0","00:00","0","0","0","0","0","0"
"WN","04/02/2022","3606","N559WN","ATL","05:40","07:23","120","99","103","07:37","14","82","0","0","0","0"
"WN","04/02/2022","3918","N493WN","MDW","17:45","21:21","130","121","216","21:29","8","15","0","0","0","192"
"WN","04/03/2022","0348","N8818Q","MDW","13:35","17:53","125","125","258","18:13","20","258","0","0","0","0"
"WN","04/03/2022","0700","N8690A","ATL","17:15","17:15","100","93","0","17:28","13","0","0","0","0","0"
"WN","04/03/2022","1033","N200WN","ATL","06:00","08:19","105","88","139","08:27","8","122","0","0","0","0"
"WN","04/04/2022","0348","N489WN","MDW","13:35","13:32","125","119","-3","13:47","15","0","0","0","0","0"
"WN","04/04/2022","0700","N8535S","ATL","17:15","17:41","100","93","26","17:52","11","0","0","4","0","15"
"WN","04/04/2022","1033","N267WN","ATL","06:00","00:00","105","0","0","00:00","0","0","0","0","0","0"
"WN","04/05/2022","0348","N969WN","MDW","13:35","14:36","125","120","61","14:47","11","35","0","0","0","21"
"WN","04/05/2022","0700","N8671D","ATL","17:15","17:46","100","98","31","17:58","12","6","0","0","0","23"
"WN","04/05/2022","1033","N281WN","ATL","06:00","06:04","105","94","4","06:13","9","0","0","0","0","0"
"WN","04/06/2022","0348","N750SA","MDW","13:35","13:44","125","117","9","13:54","10","0","0","0","0","0"
"WN","04/06/2022","0700","N8580Z","ATL","17:15","17:26","100","92","11","17:37","11","0","0","0","0","0"
"WN","04/06/2022","1033","N961WN","ATL","06:00","06:17","105","96","17","06:29","12","0","0","0","0","0"
"WN","04/07/2022","0348","N422WN","MDW","13:35","13:34","125","110","-1","13:45","11","0","0","0","0","0"
"WN","04/07/2022","0700","N8648A","ATL","17:15","17:29","100","109","14","17:44","15","0","0","9","0","14"
"WN","04/07/2022","1033","N924WN","ATL","06:00","05:58","105","98","-2","06:11","13","0","0","0","0","0"
"WN","04/08/2022","0348","N570WN","MDW","13:35","13:31","125","107","-4","13:42","11","0","0","0","0","0"
"WN","04/08/2022","0700","N8533S","ATL","17:15","17:29","100","100","14","17:45","16","0","0","0","0","0"
"WN","04/08/2022","1033","N7860A","ATL","06:00","05:57","105","108","-3","06:12","15","0","0","0","0","0"
"WN","04/09/2022","1731","N7836A","ATL","06:00","05:59","110","93","-1","06:09","10","0","0","0","0","0"
"WN","04/09/2022","2505","N447WN","MDW","15:55","15:58","115","104","3","16:07","9","0","0","0","0","0"
"WN","04/09/2022","3527","N8813Q","TPA","13:20","13:43","125","128","23","13:56","13","0","0","3","0","23"
"WN","04/10/2022","0348","N7878A","MDW","13:35","13:30","125","121","-5","13:39","9","0","0","0","0","0"
"WN","04/10/2022","0700","N8555Z","ATL","17:15","17:13","100","91","-2","17:27","14","0","0","0","0","0"
"WN","04/10/2022","1033","N255WN","ATL","06:00","05:57","105","87","-3","06:09","12","0","0","0","0","0"
"WN","04/11/2022","0348","N7730A","MDW","13:35","13:43","125","112","8","13:52","9","0","0","0","0","0"
"WN","04/11/2022","0700","N8601C","ATL","17:15","17:12","100","98","-3","17:31","19","0","0","0","0","0"
"WN","04/11/2022","1033","N408WN","ATL","06:00","05:57","105","86","-3","06:07","10","0","0","0","0","0"
"WN","04/12/2022","0348","N492WN","MDW","13:35","13:35","125","114","0","13:44","9","0","0","0","0","0"
"WN","04/12/2022","0700","N8651A","ATL","17:15","17:13","100","89","-2","17:27","14","0","0","0","0","0"
"WN","04/12/2022","1033","N425LV","ATL","06:00","06:01","105","99","1","06:18","17","0","0","0","0","0"
"WN","04/13/2022","0348","N494WN","MDW","13:35","14:14","125","109","39","14:25","11","21","0","0","0","2"
"WN","04/13/2022","0700","N8805L","ATL","17:15","17:36","100","92","21","17:47","11","0","0","0","0","0"
"WN","04/13/2022","1033","N965WN","ATL","06:00","06:10","105","96","10","06:27","17","0","0","0","0","0"
"WN","04/14/2022","0348","N965WN","MDW","13:35","13:37","125","112","2","13:47","10","0","0","0","0","0"
"WN","04/14/2022","0700","N8802Q","ATL","17:15","17:43","100","91","28","17:53","10","1","0","0","0","18"
"WN","04/14/2022","1033","N283WN","ATL","06:00","05:59","105","97","-1","06:15","16","0","0","0","0","0"
"WN","04/15/2022","0348","N935WN","MDW","13:35","13:33","125","132","-2","13:56","23","0","0","0","0","0"
"WN","04/15/2022","0700","N8808Q","ATL","17:15","17:33","100","101","18","17:44","11","6","0","1","0","12"
"WN","04/15/2022","1033","N432WN","ATL","06:00","06:03","105","104","3","06:17","14","0","0","0","0","0"
"WN","04/16/2022","1731","N462WN","ATL","06:00","05:57","110","99","-3","06:06","9","0","0","0","0","0"
"WN","04/16/2022","2505","N403WN","MDW","15:55","15:52","115","119","-3","16:00","8","0","0","0","0","0"
"WN","04/16/2022","3527","N8727M","TPA","13:20","13:15","125","119","-5","13:24","9","0","0","0","0","0"
"WN","04/17/2022","0348","N7830A","MDW","13:35","13:35","125","105","0","13:41","6","0","0","0","0","0"
"WN","04/17/2022","0700","N8657B","ATL","17:15","17:12","100","99","-3","17:22","10","0","0","0","0","0"
"WN","04/17/2022","1033","N459WN","ATL","06:00","05:56","105","100","-4","06:06","10","0","0","0","0","0"
"WN","04/18/2022","0348","N421LV","MDW","13:35","13:36","125","101","1","13:45","9","0","0","0","0","0"
"WN","04/18/2022","0700","N8631A","ATL","17:15","17:20","100","92","5","17:34","14","0","0","0","0","0"
"WN","04/18/2022","1033","N7728D","ATL","06:00","07:07","105","96","67","07:19","12","58","0","0","0","0"
"WN","04/19/2022","0348","N486WN","MDW","13:35","13:34","125","113","-1","13:44","10","0","0","0","0","0"
"WN","04/19/2022","0700","N8525S","ATL","17:15","17:13","100","91","-2","17:27","14","0","0","0","0","0"
"WN","04/19/2022","1033","N907WN","ATL","06:00","05:59","105","95","-1","06:11","12","0","0","0","0","0"
"WN","04/20/2022","0348","N7821L","MDW","13:35","13:30","125","116","-5","13:45","15","0","0","0","0","0"
"WN","04/20/2022","0700","N8663A","ATL","17:15","17:27","100","88","12","17:35","8","0","0","0","0","0"
"WN","04/20/2022","1033","N274WN","ATL","06:00","05:56","105","94","-4","06:06","10","0","0","0","0","0"
"WN","04/21/2022","0348","N7720F","MDW","13:35","13:40","125","113","5","13:50","10","0","0","0","0","0"
"WN","04/21/2022","0700","N8812Q","ATL","17:15","17:14","100","91","-1","17:29","15","0","0","0","0","0"
"WN","04/21/2022","1033","N290WN","ATL","06:00","06:00","105","96","0","06:16","16","0","0","0","0","0"
"WN","04/22/2022","0348","N273WN","MDW","13:35","13:29","125","117","-6","13:48","19","0","0","0","0","0"
"WN","04/22/2022","0700","N8698B","ATL","17:15","17:49","100","99","34","18:09","20","3","0","0","0","30"
"WN","04/22/2022","1033","N7864B","ATL","06:00","05:59","105","95","-1","06:12","13","0","0","0","0","0"
"WN","04/23/2022","1731","N289CT","ATL","06:00","06:00","110","86","0","06:10","10","0","0","0","0","0"
"WN","04/23/2022","2505","N7869A","MDW","15:55","15:51","115","116","-4","16:07","16","0","0","0","0","0"
"WN","04/23/2022","3527","N8651A","TPA","13:20","13:19","125","116","-1","13:29","10","0","0","0","0","0"
"WN","04/24/2022","0348","N216WR","MDW","13:35","13:38","125","118","3","13:47","9","0","0","0","0","0"
"WN","04/24/2022","0700","N8814K","ATL","17:15","17:30","100","88","15","17:41","11","0","0","0","0","0"
"WN","04/24/2022","1033","N208WN","ATL","06:00","05:58","105","89","-2","06:08","10","0","0","0","0","0"
"WN","04/25/2022","0348","N208WN","MDW","13:35","13:34","125","122","-1","13:49","15","0","0","0","0","0"
"WN","04/25/2022","0700","N8568Z","ATL","17:15","17:32","100","99","17","17:56","24","0","0","0","0","16"
"WN","04/25/2022","1033","N412WN","ATL","06:00","05:56","105","88","-4","06:07","11","0","0","0","0","0"
"WN","04/26/2022","0348","N7735A","MDW","13:35","13:47","125","106","12","13:56","9","0","0","0","0","0"
"WN","04/26/2022","0700","N8554X","ATL","17:15","18:07","100","90","52","18:19","12","0","0","0","0","42"
"WN","04/26/2022","1033","N7827A","ATL","06:00","05:56","105","89","-4","06:08","12","0","0","0","0","0"
"WN","04/27/2022","0348","N7726A","MDW","13:35","13:27","125","119","-8","13:39","12","0","0","0","0","0"
"WN","04/27/2022","0700","N8612K","ATL","17:15","17:23","100","94","8","17:36","13","0","0","0","0","0"
"WN","04/27/2022","1033","N736SA","ATL","06:00","05:56","105","87","-4","06:07","11","0","0","0","0","0"
"WN","04/28/2022","0348","N7881A","MDW","13:35","13:31","125","116","-4","13:39","8","0","0","0","0","0"
"WN","04/28/2022","0700","N8535S","ATL","17:15","17:19","100","94","4","17:33","14","0","0","0","0","0"
"WN","04/28/2022","1033","N484WN","ATL","06:00","05:56","105","100","-4","06:10","14","0","0","0","0","0"
"WN","04/29/2022","0348","N413WN","MDW","13:35","13:31","125","122","-4","13:45","14","0","0","0","0","0"
"WN","04/29/2022","0700","N8568Z","ATL","17:15","17:20","100","87","5","17:28","8","0","0","0","0","0"
"WN","04/29/2022","1033","N785SW","ATL","06:00","05:59","105","98","-1","06:10","11","0","0","0","0","0"
"WN","04/30/2022","1731","N445WN","ATL","06:00","05:59","110","95","-1","06:13","14","0","0","0","0","0"
"WN","04/30/2022","2505","N257WN","MDW","15:55","16:06","115","0","11","16:14","8","0","0","0","0","0"
"WN","04/30/2022","3527","N8658A","TPA","13:20","13:16","125","122","-4","13:27","11","0","0","0","0","0"
"WN","05/01/2022","0348","N7888A","MDW","13:35","13:29","125","110","-6","13:41","12","0","0","0","0","0"
"WN","05/01/2022","0700","N8507C","ATL","17:15","17:15","100","109","0","17:30","15","0","0","0","0","0"
"WN","05/01/2022","1033","N276WN","ATL","06:00","05:59","105","90","-1","06:10","11","0","0","0","0","0"
"WN","05/02/2022","0348","N951WN","MDW","13:35","13:30","125","117","-5","13:41","11","0","0","0","0","0"
"WN","05/02/2022","0700","N8501V","ATL","17:15","17:10","100","90","-5","17:22","12","0","0","0","0","0"
"WN","05/02/2022","1033","N499WN","ATL","06:00","05:56","105","89","-4","06:05","9","0","0","0","0","0"
"WN","05/03/2022","0348","N7862A","MDW","13:35","13:37","125","109","2","13:46","9","0","0","0","0","0"
"WN","05/03/2022","0700","N8554X","ATL","17:15","17:28","100","86","13","17:41","13","0","0","0","0","0"
"WN","05/03/2022","1033","N266WN","ATL","06:00","05:57","105","91","-3","06:14","17","0","0","0","0","0"
"WN","05/04/2022","0348","N269WN","MDW","13:35","13:45","125","102","10","13:51","6","0","0","0","0","0"
"WN","05/04/2022","0700","N8534Z","ATL","17:15","17:13","100","88","-2","17:26","13","0","0","0","0","0"
"WN","05/04/2022","1033","N225WN","ATL","06:00","06:00","105","111","0","06:12","12","0","0","0","0","0"
"WN","05/05/2022","0348","N207WN","MDW","13:35","13:33","125","109","-2","13:46","13","0","0","0","0","0"
"WN","05/05/2022","0700","N8803L","ATL","17:15","18:11","100","92","56","18:26","15","0","0","0","0","48"
"WN","05/05/2022","1033","N908WN","ATL","06:00","06:08","105","81","8","06:16","8","0","0","0","0","0"
"WN","05/06/2022","0348","N738CB","MDW","13:35","13:48","125","108","13","13:56","8","0","0","0","0","0"
"WN","05/06/2022","0700","N8667D","ATL","17:15","17:43","100","103","28","18:00","17","0","0","3","0","28"
"WN","05/06/2022","1033","N7739A","ATL","06:00","06:00","105","93","0","06:12","12","0","0","0","0","0"
"WN","05/07/2022","1731","N230WN","ATL","06:00","06:00","110","99","0","06:21","21","0","0","0","0","0"
"WN","05/07/2022","2505","N456WN","MDW","15:55","16:15","115","123","20","16:37","22","1","0","8","0","19"
