Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
DL,5/9/22,1628,N820DN,ATL,8:00,7:53,101,88,-7,8:05,12,0,0,0,0,0
DL,5/9/22,1731,N373DA,ATL,13:30,13:30,99,88,0,13:42,12,0,0,0,0,0
DL,5/9/22,2151,N865DN,ATL,9:57,9:49,96,89,-8,10:01,12,0,0,0,0,0
DL,5/9/22,2152,N3754A,ATL,5:42,5:39,96,85,-3,5:52,13,0,0,0,0,0
DL,5/9/22,2622,N894DN,ATL,16:20,17:06,103,87,46,17:21,15,0,30,0,0,0
DL,5/10/22,1266,N913DU,ATL,17:59,17:53,106,91,-6,18:08,15,0,0,0,0,0
DL,5/10/22,1436,N316NB,DTW,6:00,5:59,102,93,-1,6:13,14,0,0,0,0,0
DL,5/10/22,1469,N846DN,ATL,6:46,6:42,101,84,-4,6:52,10,0,0,0,0,0
DL,5/10/22,1628,N829DN,ATL,8:00,7:56,101,86,-4,8:10,14,0,0,0,0,0
DL,5/10/22,1731,N3766,ATL,13:30,13:23,99,84,-7,13:36,13,0,0,0,0,0
DL,5/10/22,2151,N859DN,ATL,9:57,9:53,96,86,-4,10:09,16,0,0,0,0,0
DL,5/10/22,2152,N3746H,ATL,5:42,5:36,96,79,-6,5:44,8,0,0,0,0,0
DL,5/11/22,1266,N380DA,ATL,17:59,19:22,106,92,83,19:45,23,0,0,69,0,0
DL,5/11/22,1436,N317NB,DTW,6:00,5:57,102,107,-3,6:10,13,0,0,0,0,0
DL,5/11/22,1469,N818DA,ATL,6:46,6:42,101,81,-4,6:54,12,0,0,0,0,0
DL,5/11/22,1628,N839DN,ATL,8:00,7:57,101,91,-3,8:12,15,0,0,0,0,0
DL,5/11/22,1731,N373DA,ATL,13:30,13:26,99,84,-4,13:41,15,0,0,0,0,0
DL,5/11/22,2151,N909DN,ATL,9:57,10:20,96,83,23,10:35,15,0,0,0,0,0
DL,5/11/22,2152,N3744F,ATL,5:42,5:40,96,82,-2,5:51,11,0,0,0,0,0
DL,5/12/22,1266,N839DN,ATL,17:59,17:56,106,86,-3,18:08,12,0,0,0,0,0
DL,5/12/22,1436,N346NB,DTW,6:00,5:58,102,99,-2,6:14,16,0,0,0,0,0
DL,5/12/22,1469,N828DN,ATL,6:46,6:45,101,84,-1,6:57,12,0,0,0,0,0
DL,5/12/22,1628,N843DN,ATL,8:00,7:54,101,81,-6,8:06,12,0,0,0,0,0
DL,5/12/22,1731,N3741S,ATL,13:30,14:22,99,85,52,14:38,16,0,0,0,0,38
DL,5/12/22,2151,N825DN,ATL,9:57,9:51,96,81,-6,10:04,13,0,0,0,0,0
DL,5/12/22,2152,N388DA,ATL,5:42,5:37,96,79,-5,5:47,10,0,0,0,0,0
DL,5/12/22,2622,N883DN,ATL,16:20,16:17,103,84,-3,16:33,16,0,0,0,0,0
DL,5/13/22,1266,N3741S,ATL,17:59,17:56,106,89,-3,18:08,12,0,0,0,0,0
DL,5/13/22,1436,N332NB,DTW,6:00,6:02,102,97,2,6:21,19,0,0,0,0,0
DL,5/13/22,1469,N3745B,ATL,6:46,8:29,101,98,103,8:44,15,100,0,0,0,0
DL,5/13/22,1628,N913DU,ATL,8:00,7:58,101,97,-2,8:13,15,0,0,0,0,0
DL,5/13/22,1731,N3767,ATL,13:30,14:31,99,88,61,14:43,12,0,0,0,0,50
DL,5/13/22,2151,N834DN,ATL,9:57,10:03,96,93,6,10:16,13,0,0,0,0,0
DL,5/13/22,2152,N3746H,ATL,5:42,5:50,96,89,8,6:01,11,0,0,0,0,0
DL,5/13/22,2622,N925DZ,ATL,16:20,0:00,103,0,0,0:00,0,0,0,0,0,0
DL,5/14/22,1266,N890DN,ATL,18:05,18:45,106,87,40,19:00,15,0,0,0,0,21
DL,5/14/22,1436,N358NB,DTW,6:00,6:13,102,90,13,6:23,10,0,0,0,0,0
DL,5/14/22,1469,N865DN,ATL,6:46,6:50,101,95,4,7:03,13,0,0,0,0,0
DL,5/14/22,1731,N906DN,ATL,11:50,11:50,102,84,0,11:59,9,0,0,0,0,0
DL,5/14/22,2151,N821DN,ATL,9:00,8:59,102,92,-1,9:10,11,0,0,0,0,0
DL,5/14/22,2152,N3746H,ATL,5:42,5:48,96,87,6,6:00,12,0,0,0,0,0
DL,5/14/22,2619,N879DN,ATL,15:20,0:00,105,0,0,0:00,0,0,0,0,0,0
DL,5/15/22,1266,N375DA,ATL,17:59,17:58,106,89,-1,18:09,11,0,0,0,0,0
DL,5/15/22,1436,N316NB,DTW,6:00,6:10,102,90,10,6:25,15,0,0,0,0,0
DL,5/15/22,1469,N876DN,ATL,6:46,0:00,101,0,0,0:00,0,0,0,0,0,0
DL,5/15/22,1628,N868DN,ATL,8:00,8:00,101,95,0,8:19,19,0,0,0,0,0
DL,5/15/22,1731,N3764D,ATL,13:30,13:27,99,88,-3,13:36,9,0,0,0,0,0
DL,5/15/22,2151,N831DN,ATL,9:57,10:09,96,85,12,10:21,12,0,0,0,0,0
DL,5/15/22,2152,N375DA,ATL,5:42,5:50,96,95,8,6:08,18,0,0,0,0,0
DL,5/15/22,2622,N828DN,ATL,16:20,16:19,103,90,-1,16:32,13,0,0,0,0,0
DL,5/16/22,1266,N3773D,ATL,17:59,18:05,106,91,6,18:17,12,0,0,0,0,0
DL,5/16/22,1436,N347NB,DTW,6:00,6:02,102,98,2,6:14,12,0,0,0,0,0
DL,5/16/22,1469,N818DA,ATL,6:46,6:44,101,91,-2,7:00,16,0,0,0,0,0
DL,5/16/22,1628,N817DN,ATL,8:00,7:57,101,90,-3,8:08,11,0,0,0,0,0
DL,5/16/22,1731,N375DA,ATL,13:30,13:25,99,97,-5,13:40,15,0,0,0,0,0
DL,5/16/22,2151,N920DU,ATL,9:57,9:50,96,94,-7,10:07,17,0,0,0,0,0
DL,5/16/22,2152,N377DA,ATL,5:39,5:37,96,88,-2,5:46,9,0,0,0,0,0
DL,5/16/22,2622,N829DN,ATL,16:20,16:23,103,87,3,16:33,10,0,0,0,0,0
DL,5/17/22,1266,N869DN,ATL,17:59,18:27,106,93,28,18:41,14,0,0,0,0,15
DL,5/17/22,1436,N328NB,DTW,6:00,8:18,102,91,138,8:27,9,127,0,0,0,0
DL,5/17/22,1469,N918DU,ATL,6:46,6:42,101,93,-4,6:56,14,0,0,0,0,0
DL,5/17/22,1628,N819DN,ATL,8:00,8:03,101,96,3,8:17,14,0,0,0,0,0
DL,5/17/22,1731,N3758Y,ATL,13:30,13:26,99,91,-4,13:38,12,0,0,0,0,0
DL,5/17/22,2151,N912DU,ATL,9:57,9:50,96,95,-7,10:05,15,0,0,0,0,0
DL,5/17/22,2152,N3771K,ATL,5:42,5:47,96,97,5,6:06,19,0,0,0,0,0
DL,5/18/22,1266,N3769L,ATL,17:59,17:56,106,98,-3,18:13,17,0,0,0,0,0
DL,5/18/22,1436,N365NB,DTW,6:00,6:10,102,103,10,6:27,17,0,0,0,0,0
DL,5/18/22,1469,N896DN,ATL,6:46,6:52,101,101,6,7:11,19,0,0,0,0,0
DL,5/18/22,1628,N877DN,ATL,8:00,8:04,101,88,4,8:14,10,0,0,0,0,0
DL,5/18/22,1731,N379DA,ATL,13:30,13:29,99,87,-1,13:43,14,0,0,0,0,0
DL,5/18/22,2151,N893DN,ATL,9:57,9:55,96,92,-2,10:08,13,0,0,0,0,0
DL,5/18/22,2152,N3762Y,ATL,5:42,5:59,96,93,17,6:14,15,0,0,0,0,0
DL,5/19/22,1266,N379DA,ATL,17:59,17:57,106,92,-2,18:10,13,0,0,0,0,0
DL,5/19/22,1436,N369NB,DTW,6:00,6:05,102,99,5,6:15,10,0,0,0,0,0
DL,5/19/22,1469,N866DN,ATL,6:46,6:49,101,93,3,7:01,12,0,0,0,0,0
DL,5/19/22,1628,N912DU,ATL,8:00,8:02,101,87,2,8:11,9,0,0,0,0,0
DL,5/19/22,1731,N3764D,ATL,13:30,13:33,99,104,3,13:50,17,0,0,0,0,0
DL,5/19/22,2151,N858DZ,ATL,9:57,9:58,96,85,1,10:08,10,0,0,0,0,0
DL,5/19/22,2152,N3738B,ATL,5:42,5:42,96,92,0,5:53,11,0,0,0,0,0
DL,5/19/22,2622,N826DN,ATL,16:20,16:14,103,96,-6,16:36,22,0,0,0,0,0
DL,5/20/22,1266,N3738B,ATL,17:59,17:56,106,90,-3,18:11,15,0,0,0,0,0
DL,5/20/22,1436,N363NB,DTW,6:00,5:56,102,95,-4,6:09,13,0,0,0,0,0
DL,5/20/22,1469,N911DQ,ATL,6:46,6:45,101,91,-1,7:00,15,0,0,0,0,0
DL,5/20/22,1628,N856DN,ATL,8:00,7:56,101,87,-4,8:07,11,0,0,0,0,0
DL,5/20/22,1731,N889DN,ATL,13:30,13:27,99,87,-3,13:39,12,0,0,0,0,0
DL,5/20/22,2151,N835DN,ATL,9:57,9:54,96,90,-3,10:10,16,0,0,0,0,0
DL,5/20/22,2152,N3764D,ATL,5:42,5:52,96,85,10,6:03,11,0,0,0,0,0
DL,5/20/22,2622,N855DN,ATL,16:20,16:16,103,87,-4,16:28,12,0,0,0,0,0
DL,5/21/22,1266,N840DN,ATL,18:05,18:04,106,94,-1,18:17,13,0,0,0,0,0
DL,5/21/22,1436,N360NB,DTW,6:00,5:59,102,91,-1,6:10,11,0,0,0,0,0
DL,5/21/22,1469,N866DN,ATL,6:46,8:00,101,85,74,8:10,10,58,0,0,0,0
DL,5/21/22,1731,N830DN,ATL,11:50,11:53,102,83,3,12:03,10,0,0,0,0,0
DL,5/21/22,2151,N824DN,ATL,9:00,9:00,102,108,0,9:30,30,0,0,0,0,0
DL,5/21/22,2152,N374DA,ATL,5:42,5:42,96,90,0,5:53,11,0,0,0,0,0
DL,5/21/22,2619,N858DZ,ATL,15:20,15:16,105,96,-4,15:32,16,0,0,0,0,0
DL,5/22/22,1266,N394DA,ATL,17:59,20:01,106,86,122,20:10,9,102,0,0,0,0
DL,5/22/22,1436,N353NB,DTW,6:00,6:03,102,89,3,6:13,10,0,0,0,0,0
DL,5/22/22,1469,N865DN,ATL,6:46,10:22,101,83,216,10:32,10,198,0,0,0,0
DL,5/22/22,1628,N854DN,ATL,8:00,8:15,101,84,15,8:27,12,0,0,0,0,0
DL,5/22/22,1731,N3734B,ATL,13:30,13:29,99,91,-1,13:43,14,0,0,0,0,0
DL,5/22/22,2151,N921DU,ATL,9:57,0:00,96,0,0,0:00,0,0,0,0,0,0
DL,5/22/22,2152,N3754A,ATL,5:42,5:49,96,85,7,6:02,13,0,0,0,0,0
DL,5/22/22,2622,N818DA,ATL,16:20,16:40,103,92,20,16:54,14,0,0,0,0,0
DL,5/23/22,1266,N3771K,ATL,17:59,17:58,106,88,-1,18:09,11,0,0,0,0,0
DL,5/23/22,1436,N359NB,DTW,6:00,6:01,102,92,1,6:11,10,0,0,0,0,0
DL,5/23/22,1469,N801DZ,ATL,6:46,6:49,101,107,3,7:00,11,0,0,0,0,0
DL,5/23/22,1628,N866DN,ATL,8:00,0:00,101,0,0,0:00,0,0,0,0,0,0
DL,5/23/22,1731,N372DA,ATL,13:30,13:28,99,96,-2,13:37,9,0,0,0,0,0
DL,5/23/22,2151,N811DZ,ATL,9:57,11:44,96,93,107,11:55,11,0,0,0,0,104
DL,5/23/22,2152,N3751B,ATL,5:42,5:39,96,97,-3,5:51,12,0,0,0,0,0
DL,5/23/22,2622,N822DN,ATL,16:20,0:00,103,0,0,0:00,0,0,0,0,0,0
DL,5/24/22,1266,N906DN,ATL,17:59,17:54,106,89,-5,18:08,14,0,0,0,0,0
DL,5/24/22,1436,N338NB,DTW,6:00,5:59,102,98,-1,6:11,12,0,0,0,0,0
DL,5/24/22,1469,N921DU,ATL,6:46,6:47,101,99,1,7:08,21,0,0,0,0,0
DL,5/24/22,1628,N863DN,ATL,8:00,8:00,101,99,0,8:18,18,0,0,0,0,0
DL,5/24/22,1731,N3751B,ATL,13:30,13:24,99,91,-6,13:39,15,0,0,0,0,0
DL,5/24/22,2151,N886DN,ATL,9:57,9:55,96,88,-2,10:07,12,0,0,0,0,0
DL,5/24/22,2152,N3749D,ATL,5:42,5:43,96,93,1,5:55,12,0,0,0,0,0
DL,5/25/22,1266,N394DA,ATL,17:59,17:52,106,107,-7,18:13,21,0,0,0,0,0
DL,5/25/22,1436,N331NB,DTW,6:00,5:55,102,89,-5,6:09,14,0,0,0,0,0
DL,5/25/22,1469,N836DN,ATL,6:46,6:48,101,106,2,7:06,18,0,0,0,0,0
DL,5/25/22,1628,N856DN,ATL,8:00,8:02,101,125,2,8:43,41,0,0,26,0,0
DL,5/25/22,1731,N3740C,ATL,13:30,14:10,99,87,40,14:19,9,2,0,0,0,26
DL,5/25/22,2151,N849DN,ATL,9:57,9:57,96,97,0,10:15,18,0,0,0,0,0
DL,5/25/22,2152,N394DA,ATL,5:42,5:39,96,90,-3,5:53,14,0,0,0,0,0
DL,5/26/22,1266,N3740C,ATL,17:59,17:53,106,92,-6,18:07,14,0,0,0,0,0
DL,5/26/22,1436,N336NB,DTW,6:00,5:55,102,89,-5,6:08,13,0,0,0,0,0
DL,5/26/22,1469,N879DN,ATL,6:46,6:42,101,100,-4,6:58,16,0,0,0,0,0
DL,5/26/22,1628,N849DN,ATL,8:00,7:53,101,94,-7,8:08,15,0,0,0,0,0
DL,5/26/22,1731,N394DA,ATL,13:30,13:27,99,116,-3,13:50,23,0,0,0,0,0
DL,5/26/22,2151,N856DN,ATL,9:57,9:51,96,94,-6,10:06,15,0,0,0,0,0
DL,5/26/22,2152,N382DA,ATL,5:42,5:40,96,91,-2,5:51,11,0,0,0,0,0
DL,5/26/22,2622,N845DN,ATL,16:20,17:22,103,92,62,17:38,16,0,0,0,0,51
DL,5/27/22,1266,N848DN,ATL,17:59,17:56,106,96,-3,18:12,16,0,0,0,0,0
DL,5/27/22,1436,N320US,DTW,6:00,5:57,103,105,-3,6:11,14,0,0,0,0,0
DL,5/27/22,1469,N836DN,ATL,6:46,6:44,101,108,-2,7:05,21,0,0,0,0,0
DL,5/27/22,1628,N817DN,ATL,8:00,8:13,101,98,13,8:28,15,0,0,0,0,0
DL,5/27/22,1731,N3758Y,ATL,13:30,14:41,99,93,71,14:55,14,0,0,0,34,31
DL,5/27/22,2151,N822DN,ATL,9:57,0:00,96,0,0,0:00,0,0,0,0,0,0
DL,5/27/22,2152,N3771K,ATL,5:42,5:41,96,91,-1,5:52,11,0,0,0,0,0
DL,5/27/22,2622,N852DN,ATL,16:20,16:18,103,91,-2,16:33,15,0,0,0,0,0
DL,5/28/22,1266,N880DN,ATL,18:05,18:05,106,93,0,18:17,12,0,0,0,0,0
DL,5/28/22,1436,N377NW,DTW,6:00,6:00,103,107,0,6:17,17,0,0,0,0,0
DL,5/28/22,1469,N822DN,ATL,6:46,14:42,101,85,476,14:54,12,460,0,0,0,0
DL,5/28/22,1731,N882DN,ATL,11:50,11:55,102,88,5,12:12,17,0,0,0,0,0
DL,5/28/22,2151,N837DN,ATL,9:00,8:59,102,85,-1,9:13,14,0,0,0,0,0
DL,5/28/22,2152,N382DA,ATL,5:42,5:47,96,89,5,5:58,11,0,0,0,0,0
DL,5/28/22,2619,N819DN,ATL,15:20,15:38,105,84,18,15:53,15,0,0,0,0,0
DL,5/29/22,1436,N317NB,DTW,6:00,6:00,102,93,0,6:11,11,0,0,0,0,0
DL,5/29/22,1469,N883DN,ATL,6:46,6:42,101,100,-4,7:03,21,0,0,0,0,0
DL,5/29/22,1628,N890DN,ATL,9:00,8:58,102,93,-2,9:12,14,0,0,0,0,0
DL,5/29/22,1731,N372DA,ATL,13:30,18:35,99,97,305,18:47,12,303,0,0,0,0
DL,5/29/22,2152,N3732J,ATL,5:42,5:39,96,87,-3,5:51,12,0,0,0,0,0
DL,5/29/22,2622,N854DN,ATL,16:20,0:00,103,0,0,0:00,0,0,0,0,0,0
DL,5/30/22,1266,N839DN,ATL,17:59,17:58,106,97,-1,18:13,15,0,0,0,0,0
DL,5/30/22,1436,N329NB,DTW,6:00,5:53,102,92,-7,6:05,12,0,0,0,0,0
DL,5/30/22,1469,N818DA,ATL,6:46,6:33,101,94,-13,6:50,17,0,0,0,0,0
DL,5/30/22,1628,N892DN,ATL,8:00,7:54,101,98,-6,8:10,16,0,0,0,0,0
DL,5/30/22,1731,N377DA,ATL,13:30,13:30,99,92,0,13:46,16,0,0,0,0,0
DL,5/30/22,2151,N889DN,ATL,9:57,9:55,96,97,-2,10:08,13,0,0,0,0,0
DL,5/30/22,2152,N378DA,ATL,5:42,5:34,96,85,-8,5:43,9,0,0,0,0,0
DL,5/30/22,2622,N889DN,ATL,16:20,16:19,103,88,-1,16:29,10,0,0,0,0,0
DL,5/31/22,1266,N864DN,ATL,17:59,17:51,106,90,-8,18:04,13,0,0,0,0,0
DL,5/31/22,1436,N317NB,DTW,6:00,6:05,102,91,5,6:14,9,0,0,0,0,0
DL,5/31/22,1469,N917DU,ATL,6:46,6:43,101,96,-3,6:55,12,0,0,0,0,0
DL,5/31/22,1628,N802DN,ATL,8:00,7:57,101,90,-3,8:09,12,0,0,0,0,0
DL,5/31/22,1731,N37700,ATL,13:30,13:22,99,93,-8,13:34,12,0,0,0,0,0
DL,5/31/22,2151,N900DU,ATL,9:57,9:56,96,89,-1,10:08,12,0,0,0,0,0
DL,5/31/22,2152,N3734B,ATL,5:42,5:38,96,89,-4,5:48,10,0,0,0,0,0
DL,6/1/22,1266,N870DN,ATL,17:59,17:56,106,84,-3,18:06,10,0,0,0,0,0
DL,6/1/22,1436,N336NB,DTW,6:00,5:59,102,91,-1,6:11,12,0,0,0,0,0
DL,6/1/22,1469,N814DN,ATL,6:46,6:43,101,87,-3,6:55,12,0,0,0,0,0
DL,6/1/22,1628,N829DN,ATL,8:00,8:00,101,83,0,8:13,13,0,0,0,0,0
DL,6/1/22,1731,N3761R,ATL,13:30,13:29,99,82,-1,13:40,11,0,0,0,0,0
DL,6/1/22,2151,N822DN,ATL,9:57,9:52,96,83,-5,10:05,13,0,0,0,0,0
DL,6/1/22,2152,N382DA,ATL,5:42,5:40,96,87,-2,5:52,12,0,0,0,0,0
DL,6/2/22,1266,N871DN,ATL,17:59,17:55,106,94,-4,18:10,15,0,0,0,0,0
DL,6/2/22,1436,N323NB,DTW,6:00,5:59,102,91,-1,6:15,16,0,0,0,0,0
DL,6/2/22,1469,N920DU,ATL,6:46,6:43,101,85,-3,6:55,12,0,0,0,0,0
DL,6/2/22,1628,N822DN,ATL,8:00,0:00,101,0,0,0:00,0,0,0,0,0,0
DL,6/2/22,1731,N3742C,ATL,13:30,13:27,99,94,-3,13:44,17,0,0,0,0,0
DL,6/2/22,2151,N803DN,ATL,9:57,9:50,96,88,-7,10:06,16,0,0,0,0,0
DL,6/2/22,2152,N3768,ATL,5:42,5:40,96,84,-2,5:53,13,0,0,0,0,0
DL,6/2/22,2622,N843DN,ATL,16:20,16:18,103,93,-2,16:35,17,0,0,0,0,0
DL,6/3/22,1266,N671DN,ATL,17:59,18:17,106,100,18,18:39,22,0,0,0,0,0
DL,6/3/22,1436,N326NB,DTW,6:00,5:58,102,103,-2,6:12,14,0,0,0,0,0
DL,6/3/22,1469,N864DN,ATL,6:46,6:42,101,100,-4,7:04,22,0,0,0,0,0
DL,6/3/22,1628,N814DN,ATL,8:00,8:16,101,96,16,8:34,18,0,0,0,0,0
DL,6/3/22,1731,N398DA,ATL,13:30,13:28,99,92,-2,13:38,10,0,0,0,0,0
DL,6/3/22,2151,N683DA,ATL,9:57,10:01,96,89,4,10:17,16,0,0,0,0,0
DL,6/3/22,2152,N377DA,ATL,5:42,5:39,96,93,-3,5:56,17,0,0,0,0,0
DL,6/3/22,2622,N845DN,ATL,16:20,16:19,103,87,-1,16:31,12,0,0,0,0,0
DL,6/4/22,1266,N875DN,ATL,18:05,18:07,106,90,2,18:19,12,0,0,0,0,0
DL,6/4/22,1436,N318NB,DTW,6:00,6:06,102,93,6,6:19,13,0,0,0,0,0
DL,6/4/22,1731,N866DN,ATL,11:50,11:43,102,93,-7,11:57,14,0,0,0,0,0
DL,6/4/22,2151,N803DN,ATL,9:00,8:57,102,93,-3,9:10,13,0,0,0,0,0
DL,6/4/22,2152,N372DA,ATL,5:42,5:46,96,98,4,5:59,13,0,0,0,0,0
DL,6/4/22,2619,N853DN,ATL,15:20,0:00,105,0,0,0:00,0,0,0,0,0,0
DL,6/5/22,1266,N864DN,ATL,17:59,17:51,106,87,-8,18:00,9,0,0,0,0,0
DL,6/5/22,1436,N333NB,DTW,6:00,5:57,102,95,-3,6:07,10,0,0,0,0,0
DL,6/5/22,1469,N898DN,ATL,6:46,6:41,101,103,-5,6:58,17,0,0,0,0,0
DL,6/5/22,1628,N866DN,ATL,8:00,7:58,101,105,-2,8:22,24,0,0,0,0,0
DL,6/5/22,1731,N376DA,ATL,13:30,13:23,99,97,-7,13:39,16,0,0,0,0,0
DL,6/5/22,2151,,ATL,9:57,0:00,96,0,0,0:00,0,0,0,0,0,0
DL,6/5/22,2152,N3730B,ATL,5:42,5:44,96,93,2,5:57,13,0,0,0,0,0
DL,6/5/22,2622,N836DN,ATL,16:20,16:22,103,88,2,16:30,8,0,0,0,0,0
DL,6/6/22,1266,N548US,ATL,18:00,18:34,103,93,34,18:45,11,0,0,0,0,24
DL,6/6/22,1469,N667DN,ATL,7:05,7:15,98,109,10,7:33,18,10,0,11,0,0
DL,6/6/22,1731,N852DN,ATL,12:43,12:37,101,96,-6,12:53,16,0,0,0,0,0
DL,6/6/22,2151,N6715C,ATL,10:00,9:57,92,92,-3,10:12,15,0,0,0,0,0
DL,6/6/22,2152,N378NW,ATL,5:35,5:26,93,91,-9,5:39,13,0,0,0,0,0
DL,6/6/22,2514,N690DL,ATL,15:13,17:00,98,90,107,17:14,14,0,0,94,0,5
DL,6/7/22,1266,N537US,ATL,18:00,17:57,103,105,-3,18:10,13,0,0,0,0,0
DL,6/7/22,1469,N6705Y,ATL,7:05,10:35,98,96,210,10:50,15,208,0,0,0,0
DL,6/7/22,1731,N904DN,ATL,12:43,12:39,101,93,-4,12:55,16,0,0,0,0,0
DL,6/7/22,2151,N668DN,ATL,10:00,9:55,92,94,-5,10:12,17,0,0,0,0,0
DL,6/7/22,2152,N914DU,ATL,5:35,5:33,93,82,-2,5:41,8,0,0,0,0,0
DL,6/7/22,2514,N687DL,ATL,15:13,15:11,98,89,-2,15:23,12,0,0,0,0,0
DL,6/8/22,1266,N690DL,ATL,18:20,18:18,100,94,-2,18:37,19,0,0,0,0,0
DL,6/8/22,1469,N553NW,ATL,7:05,7:03,98,94,-2,7:18,15,0,0,0,0,0
DL,6/8/22,1731,N824DN,ATL,12:43,12:36,101,92,-7,12:53,17,0,0,0,0,0
DL,6/8/22,2151,N669DN,ATL,10:00,9:57,92,91,-3,10:11,14,0,0,0,0,0
DL,6/8/22,2152,N923DZ,ATL,5:35,5:40,93,83,5,5:50,10,0,0,0,0,0
DL,6/8/22,2514,N6705Y,ATL,15:13,15:05,98,96,-8,15:22,17,0,0,0,0,0
DL,6/9/22,1266,N536US,ATL,18:00,17:59,100,87,-1,18:11,12,0,0,0,0,0
DL,6/9/22,1469,N687DL,ATL,7:05,7:01,98,94,-4,7:18,17,0,0,0,0,0
DL,6/9/22,1731,N911DQ,ATL,12:43,12:39,101,100,-4,13:04,25,0,0,0,0,0
DL,6/9/22,2151,N690DL,ATL,10:00,9:58,92,89,-2,10:10,12,0,0,0,0,0
DL,6/9/22,2152,N902DN,ATL,5:35,5:31,93,94,-4,5:41,10,0,0,0,0,0
DL,6/9/22,2514,N6702,ATL,15:13,15:07,98,84,-6,15:18,11,0,0,0,0,0
DL,6/10/22,1266,N6714Q,ATL,18:20,18:17,100,111,-3,18:47,30,0,0,0,0,0
DL,6/10/22,1469,N557NW,ATL,7:05,7:00,98,102,-5,7:13,13,0,0,0,0,0
DL,6/10/22,1731,N860DN,ATL,12:43,12:39,101,93,-4,12:51,12,0,0,0,0,0
DL,6/10/22,2151,N6711M,ATL,10:00,9:53,92,99,-7,10:10,17,0,0,0,0,0
DL,6/10/22,2152,N844DN,ATL,5:35,5:28,93,102,-7,5:40,12,0,0,0,0,0
DL,6/10/22,2514,N669DN,ATL,15:13,15:14,98,93,1,15:30,16,0,0,0,0,0
DL,6/11/22,1469,N693DL,ATL,7:05,7:14,98,97,9,7:24,10,0,0,0,0,0
DL,6/11/22,1731,N862DN,ATL,12:43,0:00,101,0,0,0:00,0,0,0,0,0,0
DL,6/11/22,2151,N682DA,ATL,9:55,10:14,92,91,19,10:28,14,18,0,0,0,0
DL,6/11/22,2152,N824DN,ATL,5:35,5:32,93,96,-3,5:45,13,0,0,0,0,0
DL,6/11/22,2514,N676DL,ATL,15:13,15:42,98,91,29,16:00,18,13,0,0,0,9
DL,6/12/22,1266,N672DL,ATL,18:20,18:48,100,90,28,19:05,17,4,0,0,0,14
DL,6/12/22,1469,N667DN,ATL,7:05,7:03,98,91,-2,7:15,12,0,0,0,0,0
DL,6/12/22,1731,N892DN,ATL,12:35,14:40,101,87,125,14:55,15,11,0,0,0,100
DL,6/12/22,2151,N669DN,ATL,10:00,10:07,92,84,7,10:20,13,0,0,0,0,0
DL,6/12/22,2152,N910DU,ATL,5:35,8:22,93,91,167,8:40,18,165,0,0,0,0
DL,6/12/22,2514,N669DN,ATL,15:13,15:49,98,83,36,16:02,13,9,0,0,0,12
DL,6/13/22,1266,N6716C,ATL,18:20,18:21,100,88,1,18:31,10,0,0,0,0,0
DL,6/13/22,1469,N6706Q,ATL,7:05,7:03,98,93,-2,7:18,15,0,0,0,0,0
DL,6/13/22,1731,N830DN,ATL,12:43,14:19,101,92,96,14:36,17,31,0,0,0,56
DL,6/13/22,2151,N693DL,ATL,10:00,9:53,92,91,-7,10:11,18,0,0,0,0,0
DL,6/13/22,2152,N899DN,ATL,5:35,9:14,93,92,219,9:33,19,218,0,0,0,0
DL,6/13/22,2514,N670DN,ATL,15:13,15:23,98,85,10,15:38,15,0,0,0,0,0
DL,6/14/22,1266,N861DN,ATL,18:00,17:53,107,82,-7,18:05,12,0,0,0,0,0
DL,6/14/22,1469,N557NW,ATL,7:05,7:19,98,94,14,7:31,12,0,0,0,0,0
DL,6/14/22,1731,N813DN,ATL,12:43,13:33,101,88,50,13:53,20,0,0,0,0,37
DL,6/14/22,2151,N550NW,ATL,10:00,12:27,92,87,147,12:41,14,0,0,0,0,142
DL,6/14/22,2152,N841DN,ATL,5:35,5:34,93,83,-1,5:45,11,0,0,0,0,0
DL,6/14/22,2514,N660DL,ATL,15:13,15:12,98,87,-1,15:25,13,0,0,0,0,0
DL,6/15/22,1266,N659DL,ATL,18:20,18:24,100,159,4,19:35,71,0,0,63,0,0
DL,6/15/22,1469,N697DL,ATL,7:05,7:08,98,85,3,7:22,14,0,0,0,0,0
DL,6/15/22,1731,N902DN,ATL,12:43,12:48,101,88,5,13:00,12,0,0,0,0,0
DL,6/15/22,2151,N668DN,ATL,10:00,9:54,92,87,-6,10:11,17,0,0,0,0,0
DL,6/15/22,2152,N830DN,ATL,5:35,5:33,93,83,-2,5:47,14,0,0,0,0,0
DL,6/15/22,2514,N685DA,ATL,15:13,15:14,98,89,1,15:26,12,0,0,0,0,0
DL,6/16/22,1266,N544US,ATL,18:00,18:26,103,101,26,18:51,25,24,0,0,0,0
DL,6/16/22,1628,N659DL,ATL,7:05,7:06,98,100,1,7:18,12,0,0,0,0,0
